FBI1;FBI2;FBI3;FBI4;FBI5;FBI6;FBI7;FBI8;MSFU1;MSFU2;MSFU3;MSFU4;MSFU5;MSFU6;MSFU7;MSFU8;MSFU9;MSFU10;COMF1;COMF2;COMF3;COMF4;COMF5;COMF6;COMF7;COMF8;COMF9;COMF10;COMF11;CI;RSES1;RSES2;RSES3;RSES4;RSES5;RSES6;RSES7;RSES8;RSES9;RSES10;CSS1;CSS2;CSS3;CSS4;CSS5;CSS6;CSS7;CSS8;CSS9;CSS10;CSS11;CSS12;CSS13;CSS14;CSS15;RRS1;RRS2;RRS3;RRS4;RRS5;RRS6;RRS7;RRS8;RRS9;RRS10;RRS11;RRS12;RRS13;RRS14;RRS15;RRS16;RRS17;RRS18;RRS19;RRS20;RRS21;RRS22;CI2;DASS1;DASS2;DASS3;DASS4;DASS5;DASS6;DASS7;DASS8;DASS9;DASS10;DASS11;DASS12;DASS13;DASS14;DASS15;DASS16;DASS17;DASS18;DASS19;DASS20;DASS21;FBI;MSFUP;MSFUaprivate;MSFUapublic;COMF;CSS;RSES;RRS;DASS_stress;DASS_anxiety;DASS_depression
5;3;5;4;2;2;320;60;7;4;4;3;3;6;6;3;3;2;5;3;4;2;3;5;4;4;2;4;4;1;1;0;2;2;1;1;1;0;0;1;4;4;3;5;5;4;5;4;5;3;5;4;4;4;5;2;3;3;3;4;3;3;2;2;1;1;1;3;2;3;3;3;4;3;1;1;2;4;0;0;1;0;2;1;0;1;0;1;2;1;2;1;1;0;2;1;0;0;0;21;14;12;8;40;64;9;53;7;1;8
5;3;5;5;4;4;300;60;7;5;2;6;2;7;7;2;2;2;4;4;4;4;4;4;4;4;4;4;5;1;2;1;2;2;2;1;2;2;3;2;5;5;5;4;5;4;5;5;4;4;4;5;3;2;4;2;3;3;2;1;2;3;2;3;2;3;1;2;2;2;2;2;2;2;2;3;3;4;1;1;1;0;2;2;0;1;1;1;1;0;1;2;1;1;0;2;0;1;0;26;15;14;6;45;64;19;49;9;4;6
2;3;2;5;4;4;80;30;5;4;4;5;4;6;4;3;5;3;4;4;4;4;5;2;4;5;5;4;4;1;2;1;3;2;2;1;3;2;2;3;4;2;4;1;4;4;1;4;2;2;2;3;1;2;2;2;2;2;3;2;2;2;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;4;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;20;17;10;11;45;38;21;35;2;0;2
2;2;1;1;2;1;35;10;6;5;5;5;5;2;2;5;3;2;5;4;4;5;5;5;4;5;2;5;4;1;0;0;1;2;0;0;0;0;0;0;4;5;4;4;4;4;5;4;5;3;4;5;5;4;5;4;2;3;3;4;3;4;3;2;4;3;1;3;2;4;4;3;4;3;3;1;3;4;1;2;3;0;2;3;0;2;2;3;1;3;3;1;2;3;3;2;0;2;3;9;20;4;10;48;65;3;66;13;8;20
5;3;5;5;2;4;1200;15;6;4;3;5;2;3;4;2;2;5;3;4;3;3;4;4;3;4;2;4;2;1;2;1;2;3;3;1;2;1;2;1;3;4;4;1;2;4;3;5;2;1;3;5;4;4;4;3;3;3;2;1;3;2;2;3;3;1;1;4;2;3;2;2;3;2;2;1;2;4;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24;14;7;9;36;49;18;50;2;1;0
4;2;4;2;2;2;156;60;2;3;2;2;2;2;6;1;2;1;4;2;2;2;2;3;2;2;4;3;2;1;2;2;2;2;2;1;2;2;2;2;4;3;3;2;4;2;3;4;3;4;2;4;3;2;4;2;2;2;2;2;3;3;1;2;1;2;1;2;3;2;1;2;1;1;2;2;1;4;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;16;9;8;4;28;47;19;40;6;7;5
5;3;4;4;2;3;130;2;7;7;7;7;4;7;7;5;3;2;3;4;4;5;4;2;5;4;4;3;2;1;1;0;2;2;1;0;2;0;0;1;4;5;4;4;5;2;4;4;2;4;2;4;4;2;5;4;4;4;4;2;3;4;4;3;4;4;1;4;4;2;4;4;4;4;4;4;4;4;3;3;2;3;2;3;1;3;3;2;3;3;3;2;3;3;3;1;3;1;0;21;25;14;10;40;55;9;79;18;17;15
4;4;4;2;3;4;350;45;7;5;3;6;3;2;2;3;4;3;4;3;4;3;4;4;3;3;3;2;4;1;1;1;2;2;1;2;2;1;2;1;3;3;4;4;5;2;5;4;3;3;2;3;3;2;3;4;3;4;4;4;3;3;4;4;2;4;2;4;4;3;3;4;4;4;4;3;3;4;1;0;0;0;3;2;0;1;2;1;2;1;2;1;0;1;3;3;1;2;1;21;17;4;10;37;49;15;77;11;5;11
5;5;5;5;5;5;400;180;7;6;6;6;6;7;7;4;5;6;4;4;4;4;4;4;4;4;4;2;4;1;1;1;1;1;1;1;1;1;1;1;3;3;3;4;4;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;4;2;2;2;1;1;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;30;24;14;15;42;49;10;65;14;11;13
5;4;5;5;5;5;311;120;7;5;3;4;3;7;7;6;5;4;4;5;5;2;4;5;4;5;5;5;5;1;1;1;3;3;2;3;3;0;3;3;3;4;4;4;2;1;4;5;5;4;5;5;4;1;1;4;1;1;1;2;1;1;1;1;1;1;1;3;1;1;1;1;2;1;1;1;1;4;0;0;0;0;1;1;1;0;1;1;0;3;0;0;1;0;0;1;1;0;0;29;15;14;15;49;52;22;29;5;4;2
2;3;3;1;1;2;78;30;5;4;6;3;5;5;5;2;2;1;5;2;4;4;4;4;3;2;4;4;5;1;1;1;2;2;2;1;1;1;1;1;3;4;4;4;4;5;4;4;4;4;4;4;4;5;4;4;4;4;3;3;4;3;2;2;2;3;2;2;2;3;3;3;4;2;2;2;2;4;0;3;1;1;2;0;0;0;1;1;1;0;0;0;1;0;2;2;0;0;0;12;18;10;5;41;61;13;61;3;6;6
5;5;5;5;4;5;200;60;5;2;2;5;3;5;5;4;4;3;4;4;3;3;3;4;3;4;4;3;3;1;2;1;2;2;2;1;2;0;1;1;2;4;2;2;2;2;2;3;4;2;4;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;29;12;10;11;38;40;14;44;7;7;7
3;3;3;4;4;3;17;12;5;4;2;3;2;6;5;2;2;2;5;5;5;3;5;5;3;5;5;5;3;1;0;1;2;1;1;1;0;1;0;2;5;5;4;3;3;4;4;4;5;3;5;5;3;4;5;3;4;4;4;4;4;4;1;4;4;4;1;4;4;3;4;4;4;4;4;4;4;4;3;0;1;0;2;0;1;2;1;3;3;3;3;3;1;3;3;0;3;2;3;20;11;11;6;49;62;9;80;14;8;18
4;4;4;5;4;3;696;180;7;7;3;5;5;6;6;2;2;2;4;3;3;3;4;4;3;4;3;4;4;1;2;0;2;2;2;1;2;0;2;2;3;4;3;4;4;2;3;3;4;3;3;3;3;3;3;2;2;2;3;2;2;3;2;2;2;2;2;3;2;3;3;3;3;3;3;3;2;4;1;0;0;1;2;2;0;1;1;2;1;2;1;0;1;2;1;1;0;1;1;24;20;12;6;39;48;15;54;8;4;9
4;3;4;3;4;4;1000;240;5;4;3;5;2;6;6;4;4;6;3;4;3;4;4;4;3;4;4;4;3;1;2;2;2;2;2;1;2;1;2;2;3;3;3;2;4;3;2;4;2;3;3;4;4;3;3;2;2;2;3;3;2;2;2;2;2;2;1;2;2;3;3;2;3;2;3;3;2;4;0;0;1;2;1;1;2;2;2;1;2;2;1;1;2;1;1;1;1;2;1;22;14;12;14;40;46;18;50;9;11;7
4;3;3;4;3;4;300;160;6;5;5;5;5;4;4;3;3;3;3;4;3;3;4;4;4;4;3;4;3;1;2;2;2;2;2;2;2;1;2;2;3;4;4;3;2;3;3;2;3;3;2;2;3;3;3;2;2;2;2;1;2;3;1;2;2;1;1;2;2;1;1;1;2;2;2;1;2;4;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;21;20;8;9;39;43;19;37;5;2;2
5;4;5;5;5;5;200;3;7;3;2;3;1;6;7;4;4;2;4;5;4;4;5;3;4;4;3;4;2;1;2;1;3;3;3;1;2;1;3;2;4;3;3;2;4;2;4;3;5;4;2;2;3;3;3;2;2;3;1;2;3;4;2;3;3;3;1;4;3;3;4;2;3;3;3;3;3;4;1;2;0;2;1;2;2;2;2;1;1;1;2;1;2;2;1;2;1;2;1;29;9;13;10;42;47;21;60;10;13;8
4;1;4;2;1;1;110;150;7;3;2;2;2;4;3;2;1;1;1;3;4;1;4;3;4;4;1;4;4;1;2;2;2;3;2;2;2;1;3;2;4;3;5;2;3;2;3;4;4;3;3;4;4;1;3;2;2;1;1;2;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;2;2;4;1;0;0;0;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;13;9;7;4;33;48;21;31;4;0;2
5;2;4;3;3;2;280;3;5;6;4;4;4;6;6;5;5;4;3;4;4;3;4;3;3;3;4;3;4;1;1;2;2;2;1;2;1;1;2;2;4;3;3;3;3;3;4;3;3;3;2;3;3;3;2;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;2;3;3;3;2;2;3;4;1;2;1;2;1;1;2;2;1;1;2;2;2;1;1;2;1;1;2;2;1;19;18;12;14;38;45;16;52;10;12;9
5;4;5;3;3;3;150;60;7;6;4;4;3;4;4;1;2;2;3;2;3;4;4;2;3;3;2;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;3;2;1;2;3;2;1;2;2;2;3;3;2;2;2;2;2;4;3;1;3;2;1;2;1;2;2;2;3;1;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;23;17;8;5;31;27;20;47;3;0;0
5;3;5;4;4;4;120;30;7;5;5;5;5;4;3;3;3;4;4;4;4;3;4;4;4;4;4;3;3;1;2;3;3;3;3;3;3;2;3;2;4;3;4;2;3;3;2;4;2;4;3;4;2;2;3;2;2;3;1;1;2;3;1;2;3;3;1;2;2;1;2;2;1;2;3;2;2;4;1;0;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;25;20;7;10;41;45;27;43;5;2;2
5;5;5;5;5;5;800;160;7;6;5;7;7;7;6;6;6;5;4;4;4;4;5;3;4;4;5;3;4;1;3;1;3;3;1;2;2;1;2;2;3;2;4;4;4;4;3;4;2;4;1;5;2;5;1;2;2;2;1;2;3;1;2;2;2;1;3;3;1;3;2;3;3;2;2;1;1;4;2;1;0;1;0;1;1;1;2;2;2;2;2;1;2;1;1;3;1;1;1;30;25;13;17;44;48;20;44;12;9;7
5;4;5;3;4;4;256;320;3;6;5;5;7;4;6;5;6;5;5;3;4;3;2;1;4;3;4;4;4;1;1;3;3;3;1;1;2;2;3;3;2;3;4;1;5;3;2;4;1;2;2;3;4;2;1;2;4;3;3;2;3;4;2;1;3;4;2;1;2;1;3;2;2;3;4;1;2;4;2;3;1;1;0;2;1;3;3;1;0;1;1;3;3;2;1;0;2;3;1;25;23;10;16;37;39;22;54;11;16;7
4;3;2;2;3;2;1000;30;6;3;2;3;2;6;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;2;1;2;2;2;2;2;2;2;2;3;3;3;4;4;4;3;4;3;3;3;4;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;7;6;23;50;19;34;0;0;0
5;4;4;3;3;3;150;60;7;4;1;5;1;4;4;4;5;5;1;3;1;1;2;2;1;1;3;1;2;1;3;3;3;3;3;3;3;3;3;3;3;2;3;1;2;1;1;4;5;2;2;2;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;11;8;14;18;36;30;22;0;0;0
5;4;4;4;4;4;466;30;7;3;2;5;2;3;3;1;2;2;4;4;4;5;4;5;4;4;2;4;4;1;2;1;2;2;2;1;2;2;2;2;4;5;5;4;4;4;5;4;5;4;4;5;4;4;5;2;1;3;2;2;3;3;1;2;2;2;2;3;2;3;2;2;2;2;3;2;2;4;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;25;12;6;5;44;66;18;48;5;0;1
5;4;5;4;4;5;243;60;7;5;4;3;2;5;3;4;4;4;5;4;4;2;5;4;3;5;5;5;3;1;1;1;3;2;1;0;1;0;0;1;4;5;5;4;4;4;4;4;4;2;4;4;4;4;4;3;1;3;2;4;3;1;1;2;1;2;1;3;1;4;1;3;3;3;2;1;3;4;0;0;1;0;2;2;0;1;0;2;1;1;2;2;1;2;2;1;0;0;2;27;14;8;12;45;60;10;48;8;1;13
5;4;5;4;4;3;450;120;7;5;2;3;2;7;7;2;2;3;2;2;2;2;4;2;2;3;2;4;2;1;2;1;3;3;3;2;3;2;3;3;3;3;2;1;5;2;1;5;4;1;5;5;3;4;5;1;3;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;4;2;2;1;0;0;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;25;12;14;7;27;49;25;28;5;2;3
5;3;5;5;3;3;112;300;7;6;4;6;4;5;5;3;3;3;5;4;4;2;4;5;3;3;4;5;5;1;1;0;2;2;0;0;2;1;0;1;5;5;5;5;4;5;5;5;5;5;4;5;4;5;5;4;1;4;4;1;4;1;4;3;2;1;3;4;1;4;3;4;4;4;1;2;4;4;1;0;1;0;1;1;1;2;1;1;1;1;2;2;0;1;2;2;0;1;2;24;20;10;9;44;72;9;63;10;3;10
2;2;2;2;3;3;200;5;5;4;4;2;1;1;2;2;2;2;4;2;2;2;3;2;1;4;2;2;2;1;3;2;2;2;2;2;3;2;2;3;3;4;3;2;4;1;1;2;2;1;2;4;2;1;2;1;1;2;1;1;1;2;1;2;1;2;1;2;1;1;1;1;1;1;1;2;1;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;14;11;3;6;26;34;23;28;3;0;0
5;5;5;5;5;5;363;60;7;7;3;6;4;6;6;4;4;5;5;5;5;5;5;4;5;5;5;4;5;1;1;1;3;3;2;1;2;0;1;1;3;5;4;4;4;4;4;5;5;3;4;4;5;3;5;3;3;2;2;2;3;3;3;4;2;3;1;4;3;4;4;3;4;3;2;2;3;4;2;1;1;0;2;1;0;0;2;1;2;2;0;1;1;1;1;2;0;0;0;30;20;12;13;53;62;15;63;10;4;6
5;3;5;4;3;4;1000;1;6;4;3;3;3;7;7;1;3;3;5;4;4;4;4;4;2;3;3;2;4;1;0;1;1;2;1;0;2;0;1;1;3;4;2;2;3;4;4;4;4;4;3;3;2;3;4;4;2;3;3;2;2;2;2;2;1;2;2;3;3;3;3;2;2;3;3;4;4;4;2;2;1;1;1;1;1;0;0;0;1;1;1;3;3;3;2;2;2;2;1;24;13;14;7;39;49;9;57;10;11;9
5;3;5;5;5;5;1000;120;7;7;5;7;7;7;7;7;5;6;5;5;5;5;5;5;1;4;5;5;5;1;3;2;3;3;2;1;3;2;2;2;3;1;4;5;5;3;5;5;4;2;4;5;3;4;4;2;2;2;2;2;3;3;2;3;3;2;3;3;3;4;4;4;3;3;3;2;4;4;2;2;3;3;3;3;2;3;3;3;3;3;3;2;3;3;3;3;3;3;2;28;26;14;18;50;57;23;62;19;19;20
4;3;4;3;4;4;200;60;6;3;2;3;2;6;6;2;2;3;2;4;3;2;4;2;2;4;4;3;2;1;2;2;2;2;3;2;2;2;3;2;4;3;4;2;4;2;3;5;3;4;2;3;2;2;2;1;2;3;2;2;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;4;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;22;10;12;7;32;45;22;30;3;1;0
5;3;4;4;4;5;135;45;7;3;2;5;2;7;7;2;2;3;4;4;4;3;4;4;4;4;4;4;3;1;3;2;3;3;3;2;3;1;3;3;4;2;4;3;5;4;4;5;3;3;3;3;4;4;4;1;1;2;2;2;1;2;1;1;1;2;1;2;2;1;2;2;1;1;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;12;14;7;42;55;26;33;0;0;0
4;2;4;2;2;2;650;15;6;3;2;3;1;4;5;1;2;1;2;2;2;2;4;2;2;4;2;2;2;1;2;2;2;2;2;1;2;1;2;2;4;2;4;2;2;4;2;4;2;2;2;4;2;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;16;9;9;4;26;40;18;26;1;1;0
2;3;2;2;3;3;2;5;4;4;3;4;4;3;3;1;1;1;4;2;3;2;4;3;3;4;3;3;3;1;1;1;1;2;1;1;2;1;2;2;5;5;5;3;4;3;3;4;4;4;4;4;3;3;5;2;2;4;3;1;3;1;1;3;3;2;1;1;1;3;3;2;2;3;3;1;2;4;3;1;0;0;3;1;2;2;2;0;1;2;0;0;1;0;0;1;1;2;1;15;15;6;3;34;59;14;47;10;9;4
2;1;2;2;1;1;200;10;3;3;1;2;1;3;3;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;0;0;0;1;0;0;1;1;1;0;2;5;4;5;5;5;5;1;5;2;4;4;4;4;5;3;1;1;3;4;3;2;1;1;2;2;1;4;1;2;3;2;4;2;2;3;3;4;1;2;1;0;2;2;0;1;3;1;2;1;2;0;0;0;2;0;1;0;1;9;7;6;3;14;60;4;50;7;6;9
5;5;5;3;5;5;177;120;7;3;2;6;3;5;5;2;3;3;4;4;4;4;4;2;4;4;4;3;4;1;2;2;2;2;2;1;1;2;2;2;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;2;1;1;1;2;1;2;1;2;2;2;1;1;1;1;1;2;1;1;2;3;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;14;10;8;41;46;18;32;1;0;0
3;2;4;5;2;2;80;30;7;5;4;5;3;6;6;3;3;4;4;2;3;3;4;4;4;4;4;3;2;1;2;3;3;3;3;2;3;2;3;3;4;2;3;3;4;4;3;4;4;3;2;4;3;3;4;1;3;2;2;1;2;2;1;2;1;3;2;4;4;3;3;2;3;3;2;3;1;4;0;1;1;0;1;0;0;0;1;0;0;2;1;1;0;1;0;0;0;0;0;18;17;12;10;37;50;27;50;3;2;4
5;2;4;4;2;4;210;60;7;4;2;4;2;1;7;1;2;1;4;3;4;4;4;3;5;4;3;4;5;1;2;1;3;3;2;1;3;1;2;2;4;3;4;2;4;3;2;3;2;3;4;4;3;2;2;1;3;2;2;2;2;2;1;3;2;2;3;2;2;2;3;1;3;2;2;1;2;4;2;0;1;0;2;1;0;0;0;0;0;2;0;1;0;1;0;2;0;1;1;21;12;8;4;43;45;20;45;8;1;5
5;2;5;5;3;4;600;80;7;6;6;6;5;5;5;4;4;4;4;3;4;4;4;4;4;4;4;4;4;1;3;1;2;2;2;1;2;1;2;2;5;5;5;5;5;4;5;5;5;5;4;5;5;4;5;2;1;3;1;2;1;4;1;1;3;3;3;3;2;3;3;2;2;1;3;3;2;4;3;0;0;0;1;1;0;0;1;0;1;3;0;1;0;0;0;1;0;0;0;24;23;10;12;43;72;18;49;10;1;1
3;2;4;2;2;2;600;15;6;2;1;2;1;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;3;3;3;3;3;3;3;3;3;3;4;2;5;2;2;3;2;3;3;2;3;4;3;3;2;2;1;1;2;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;2;1;4;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;15;6;4;5;22;43;30;28;4;2;0
5;3;4;1;3;2;220;35;2;3;2;6;2;3;4;3;2;3;1;2;1;1;2;1;1;2;4;1;1;1;3;3;3;3;3;3;3;3;3;3;3;2;1;1;1;2;1;4;2;1;1;1;2;2;3;2;1;4;2;2;1;1;1;1;2;2;1;2;1;1;1;2;1;1;1;2;1;4;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;18;13;7;8;17;27;30;33;5;0;0
4;3;3;1;3;1;260;30;7;5;4;4;3;6;6;3;3;3;2;3;2;2;3;3;3;4;4;3;2;1;3;3;3;3;3;3;3;3;3;3;4;2;5;2;4;2;2;4;2;3;2;5;2;2;2;1;1;2;3;3;2;3;1;1;1;2;2;2;3;1;1;2;2;1;1;3;1;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;15;16;12;9;31;43;30;39;3;0;0
5;4;5;4;4;5;250;7;6;4;2;3;2;6;7;3;3;3;2;3;2;2;3;1;2;3;3;2;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2;4;1;3;3;2;2;2;4;2;2;3;1;2;1;2;2;2;1;1;2;1;2;1;2;1;2;2;1;2;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;27;11;13;9;26;39;20;33;1;0;0
4;3;2;2;1;2;500;30;7;4;4;3;3;3;3;2;2;2;4;3;3;2;3;4;4;2;3;4;3;1;3;2;2;2;2;2;2;2;3;2;5;4;4;4;4;4;4;5;4;4;3;4;3;4;3;2;1;2;2;1;1;2;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;4;2;2;0;0;0;1;0;0;0;0;1;1;1;2;0;0;0;1;0;0;0;14;14;6;6;35;59;22;30;8;2;1
5;5;5;5;5;4;200;60;7;7;5;5;4;4;4;2;2;3;3;2;2;4;3;3;3;3;4;3;3;1;2;1;2;2;1;1;2;0;2;1;2;3;3;4;4;4;4;5;4;3;2;4;4;3;4;3;2;2;1;3;3;3;2;2;3;1;1;4;4;4;3;4;3;2;2;1;2;4;3;1;2;0;2;1;2;2;2;1;2;2;3;3;2;2;2;2;1;1;2;29;21;8;7;33;53;14;55;15;9;14
2;2;2;2;2;2;150;5;6;5;4;5;4;5;5;2;2;2;4;4;4;5;4;4;4;4;4;4;4;1;2;2;2;2;2;2;2;2;3;3;5;3;4;3;4;5;4;5;3;4;4;3;3;4;3;2;1;2;3;1;2;2;2;1;1;2;1;3;2;1;2;2;2;2;1;2;1;4;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;12;18;10;6;45;57;22;38;1;2;1
4;3;3;4;3;2;908;30;4;5;5;4;4;7;7;2;2;2;3;4;4;3;4;3;4;4;3;3;4;1;2;2;2;2;2;2;2;1;2;1;3;4;3;3;4;2;4;4;3;3;3;3;3;3;4;2;3;2;2;2;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;4;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;2;2;1;1;2;2;19;18;14;6;39;49;18;61;6;7;10
4;3;4;5;2;3;160;20;6;3;1;6;1;5;5;3;2;2;4;1;3;2;3;3;4;2;3;3;2;1;2;2;3;2;2;3;3;2;3;2;5;2;2;2;3;4;2;3;2;2;3;4;2;3;2;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;4;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;21;11;10;7;30;41;24;26;3;0;0
4;3;4;3;3;3;500;75;7;5;2;3;1;7;6;6;3;5;1;1;1;1;1;3;1;1;4;3;3;1;0;0;0;0;0;0;1;0;0;0;3;4;3;1;4;1;1;1;5;3;3;5;3;1;5;4;3;3;3;3;3;2;1;4;2;2;1;4;4;4;4;4;4;4;1;1;1;4;3;3;3;0;2;2;0;2;0;3;3;3;3;0;0;3;3;3;0;0;3;20;11;13;14;20;43;1;62;16;3;20
5;2;4;2;2;2;1700;30;6;6;6;6;6;6;6;6;6;6;4;3;3;4;3;4;3;3;3;3;4;1;2;1;1;1;1;1;1;1;1;2;3;3;2;3;2;2;3;2;3;3;4;3;4;3;3;2;2;2;3;2;2;2;3;3;2;2;2;3;2;3;2;3;2;2;3;2;2;4;2;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;1;1;2;2;1;17;24;12;18;37;43;12;51;13;9;10
5;3;4;1;1;1;7;50;7;2;2;2;2;3;3;2;2;3;5;4;3;2;4;5;3;4;1;4;3;1;0;0;1;1;0;0;0;0;0;0;4;5;5;3;4;5;3;4;5;4;5;5;5;5;5;4;2;4;4;4;4;4;2;4;4;4;1;3;4;4;4;4;4;4;4;4;4;4;3;0;3;1;3;2;3;3;1;3;3;3;3;1;2;3;3;2;0;1;3;15;8;6;7;38;67;2;80;17;8;21
5;3;5;4;4;4;205;45;7;7;6;7;7;4;4;2;2;2;4;4;4;5;4;4;3;3;4;4;3;1;1;0;3;3;1;1;1;0;2;1;5;4;5;5;5;4;4;5;4;3;4;5;4;3;5;4;1;2;1;4;3;4;3;2;4;4;2;4;1;4;4;4;4;2;4;2;2;4;2;0;2;1;1;2;1;3;3;3;2;1;3;2;1;1;3;3;0;1;2;25;27;8;6;42;65;13;65;15;7;15
5;3;5;4;4;5;200;60;6;5;2;4;2;4;5;3;3;3;1;3;1;1;3;1;1;1;3;1;1;1;3;3;2;2;3;3;2;3;3;2;4;2;5;2;3;2;1;4;5;4;4;4;2;3;4;1;1;3;2;2;2;1;1;2;2;2;1;2;2;1;2;2;1;2;1;1;2;4;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;26;13;9;9;17;49;26;36;6;1;0
5;4;5;5;5;5;350;180;7;5;4;4;4;6;6;3;3;3;4;5;4;5;5;5;4;4;5;4;4;1;2;1;2;2;2;1;2;1;2;2;4;4;5;5;5;2;4;4;5;2;5;5;3;3;4;2;2;2;3;3;3;3;2;3;2;2;1;2;3;3;2;1;2;2;3;3;3;4;2;0;1;0;2;2;1;1;2;1;3;2;2;1;0;2;1;1;0;1;0;29;17;12;9;49;60;17;52;12;4;9
4;2;4;2;2;1;230;15;6;6;5;6;4;4;4;3;4;5;2;3;4;3;3;2;3;2;2;2;3;1;2;2;2;2;2;1;2;1;2;2;4;3;4;2;4;2;2;2;3;4;3;4;4;2;3;3;2;2;3;3;3;2;2;2;3;3;2;2;3;3;3;3;2;2;3;2;2;4;1;2;1;2;1;2;0;0;1;1;1;0;2;1;0;0;0;2;2;1;1;15;21;8;12;29;46;18;55;7;8;6
4;4;5;4;2;3;800;120;7;6;6;5;5;6;7;2;3;4;3;3;4;4;4;4;3;3;2;2;4;1;0;0;1;1;0;0;1;2;1;0;2;4;2;4;2;3;4;3;5;3;4;4;5;4;5;3;4;4;4;3;4;4;4;4;4;3;2;3;4;4;4;4;4;4;4;3;4;4;3;2;2;2;3;3;2;3;2;3;3;3;3;3;3;3;3;3;2;2;3;22;22;13;9;36;54;6;81;21;15;20
4;3;4;4;3;2;60;20;7;4;3;4;2;5;5;3;3;1;3;4;2;4;3;3;4;4;3;3;4;1;1;1;1;1;1;1;1;1;1;1;4;5;5;4;4;5;4;4;5;4;5;4;5;5;5;2;2;3;3;1;2;1;1;3;3;1;1;4;2;2;3;1;4;2;1;1;2;4;1;0;0;0;1;2;0;2;2;0;1;0;1;0;1;0;1;1;0;1;0;20;13;10;7;37;68;10;45;7;4;3
4;3;4;1;2;3;142;2;6;3;2;2;1;7;7;2;2;2;4;4;3;2;4;3;2;4;2;3;2;1;2;3;3;3;3;1;2;3;3;2;4;3;4;1;5;3;2;5;4;3;4;4;2;3;3;2;1;2;3;3;2;1;1;1;2;1;1;3;3;2;2;1;2;3;1;1;1;4;0;1;0;1;0;2;2;1;1;0;2;1;2;0;0;0;0;1;0;1;0;17;8;14;6;33;50;25;39;7;6;2
